shipment_id,order_date,origin_city,destination_city,product_category,quantity,order_value,distance_km,shipping_cost,estimated_delivery_days,actual_delivery_days,delivery_status,delay_days,inventory_level,warehouse_capacity,fuel_cost,shipping_cost_standardized,shipping_cost_normalized,distance_km_standardized,distance_km_normalized,transportation_mode_Express Courier,transportation_mode_Rail Freight,transportation_mode_Road Freight (Truck),weather_condition_Foggy,weather_condition_Rainy,weather_condition_Severe Heat,weather_condition_Stormy,warehouse_WH-East-Kolkata,warehouse_WH-North-Delhi,warehouse_WH-South-Bengaluru,warehouse_WH-West-Mumbai,customer_segment_Enterprise,customer_segment_Individual,customer_segment_SMB
SHIP-10101,2025-05-16,Delhi,Kochi,Consumer Goods,74,5499.27,1372,1125.6,7,8,Delayed,1,6614,10000,1.36,0.083589819437658,0.45187684961765956,0.4254330600510356,0.6326427488630623,False,False,True,False,True,False,False,False,True,False,False,False,True,False
SHIP-10102,2025-03-04,Kolkata,Kanpur,Industrial Equipment,218,36918.64,436,823.26,3,3,On-Time,0,5671,7500,1.73,-0.48164291867516634,0.30501735923476064,-1.2041997667787347,0.1596766043456291,True,False,False,False,False,False,False,True,False,False,False,True,False,False
SHIP-10103,2025-05-19,Mumbai,Bhopal,Automotive Parts,260,16010.4,717,1216.15,4,6,Delayed,2,9998,12000,1.7,0.25287547279519046,0.49586086382078026,-0.7149617065873186,0.30166750884285,True,False,False,True,False,False,False,False,False,False,True,False,False,False
SHIP-10104,2025-03-22,Bengaluru,Kochi,Apparel,394,19243.26,887,948.04,5,5,On-Time,0,4893,8500,1.53,-0.24836336234216966,0.3656283508666259,-0.418981385475074,0.3875694795351188,False,False,True,False,False,False,False,False,False,True,False,False,False,True
SHIP-10105,2025-06-12,Mumbai,Bhopal,Industrial Equipment,126,31484.24,1864,1541.66,10,11,Delayed,1,8296,12000,1.5,0.8614251472779103,0.6539750158170012,1.28203493056412,0.8812531581606873,False,False,True,False,False,True,False,False,False,False,True,False,False,True
SHIP-10106,2025-10-16,Delhi,Kochi,Consumer Goods,125,20157.29,1870,1102.37,12,12,On-Time,0,7611,10000,1.37,0.040160711458690865,0.4405930434339103,1.29248129483867,0.8842849924204145,False,True,False,False,False,False,False,False,True,False,False,True,False,False
SHIP-10107,2025-09-18,Kolkata,Lucknow,Apparel,246,28605.41,1005,940.14,7,8,Delayed,1,5319,7500,1.16,-0.2631326242032906,0.36179098242703833,-0.21353622140892778,0.44719555330975247,False,False,True,False,True,False,False,True,False,False,False,False,False,True
SHIP-10108,2025-08-19,Kolkata,Kanpur,Consumer Goods,114,9429.93,1755,1016.23,10,9,Early,0,4340,7500,1.23,-0.12088032863206336,0.3987511551571924,1.0922593129097986,0.8261748357756443,False,True,False,False,False,False,True,True,False,False,False,False,False,True
SHIP-10109,2025-02-10,Bengaluru,Coimbatore,Consumer Goods,268,42054.91,680,1196.66,4,4,On-Time,0,7006,8500,1.6,0.21643839511503252,0.48639373586032947,-0.7793809529470425,0.28297119757453265,True,False,False,False,False,False,False,False,False,True,False,True,False,False
SHIP-10110,2025-01-28,Mumbai,Patna,Industrial Equipment,55,1466.0,1344,1112.07,8,8,On-Time,0,6377,12000,1.43,0.058295121591966065,0.4453047489863153,0.3766833601031365,0.6184941889843356,False,False,True,False,False,False,False,False,False,False,True,False,False,False
SHIP-10111,2025-05-15,Bengaluru,Indore,Automotive Parts,320,11920.01,2091,1797.44,11,11,On-Time,0,7440,8500,1.24,1.3396127167510141,0.7782183195483563,1.677255712284588,0.9959575543203639,False,False,True,False,False,False,False,False,False,True,False,False,False,False
SHIP-10112,2025-07-20,Mumbai,Kanpur,Electronics,340,7725.25,377,475.64,4,5,Delayed,1,10772,12000,1.31,-1.1315278311008463,0.13616343303609918,-1.306922348811808,0.1298635674583123,False,False,True,False,True,False,False,False,False,False,True,False,False,True
SHIP-10113,2025-11-24,Delhi,Coimbatore,Apparel,225,29768.6,1623,1005.36,10,10,On-Time,0,6218,10000,1.72,-0.14120208514223867,0.3934711304814561,0.8624392988697027,0.7594744820616474,False,True,False,False,False,False,False,False,True,False,False,False,True,False
SHIP-10114,2025-09-25,Nagpur,Jaipur,Apparel,310,48404.19,2031,1767.92,10,11,Delayed,1,3760,6000,1.37,1.2844242850876864,0.7638791908981506,1.5727920695390898,0.9656392117230926,False,False,True,False,False,False,False,False,False,False,False,True,False,False
SHIP-10115,2025-02-02,Delhi,Kochi,Electronics,419,12437.07,1321,954.54,9,10,Delayed,1,7993,10000,1.69,-0.23621143802605746,0.3687856793295776,0.33663896371736224,0.6068721576553816,False,True,False,False,True,False,False,False,True,False,False,True,False,False
SHIP-10116,2025-02-17,Nagpur,Jaipur,Electronics,342,63094.81,876,877.43,6,6,On-Time,0,3986,6000,1.33,-0.3803706509515053,0.3313300489021604,-0.4381330533117487,0.38201111672561905,False,False,True,False,False,False,False,False,False,False,False,False,False,False
SHIP-10117,2025-03-03,Mumbai,Coimbatore,Consumer Goods,33,2281.71,242,262.03,3,4,Delayed,1,5561,12000,1.48,-1.5308774546646502,0.03240390488669438,-1.5419655449891787,0.06164729661445175,False,False,True,False,True,False,False,False,False,False,True,True,False,False
SHIP-10118,2025-08-04,Delhi,Kanpur,Electronics,44,7744.98,461,438.99,3,3,On-Time,0,8823,10000,1.16,-1.2000459889755404,0.11836095793345565,-1.1606732489681106,0.17230924709449216,False,False,True,False,False,False,False,False,True,False,False,True,False,False
SHIP-10119,2025-10-20,Bengaluru,Kochi,Electronics,33,8109.61,1314,2254.0225000000005,4,4,On-Time,0,5545,8500,1.46,2.193205945068137,1.0000000000000002,0.32445153873038746,0.6033350176857,False,False,False,False,False,False,False,False,False,True,False,True,False,False
SHIP-10120,2025-04-09,Nagpur,Indore,Consumer Goods,37,6564.17,1988,2254.0225000000005,7,8,Delayed,1,3273,6000,1.53,2.193205945068137,1.0000000000000002,1.4979264589048162,0.9439110661950482,True,False,False,False,True,False,False,False,False,False,False,True,False,False
SHIP-10121,2025-06-21,Kolkata,Lucknow,Consumer Goods,25,5563.76,1791,1024.16,11,12,Delayed,1,5333,7500,1.29,-0.10605498096640636,0.4026030958819936,1.1549374985570973,0.8443658413340072,False,True,False,False,True,False,False,True,False,False,False,False,False,False
SHIP-10122,2025-12-26,Kolkata,Kochi,Industrial Equipment,68,16172.21,1202,725.74,8,8,On-Time,0,4146,7500,1.5,-0.6639591739532065,0.2576477174336748,0.129452738938791,0.5467407781707934,False,True,False,False,False,False,False,True,False,False,False,True,False,False
SHIP-10123,2025-08-02,Bengaluru,Kochi,Apparel,252,32605.4,1848,1155.77,12,16,Delayed,4,4648,8500,1.54,0.13999344353259732,0.4665317111141604,1.2541779591653206,0.8731682668014149,False,True,False,False,False,False,False,False,False,True,False,False,False,True
SHIP-10124,2025-02-04,Bengaluru,Kanpur,Perishables,447,80480.73,1608,1471.2,9,10,Delayed,1,6005,8500,1.56,0.7296982876912541,0.6197495752786039,0.8363233881833282,0.7518948964123295,False,False,True,False,False,False,False,False,False,True,False,True,False,False
SHIP-10125,2025-08-15,Kolkata,Kanpur,Consumer Goods,216,46485.96,1923,1149.8,11,10,Early,0,4753,7500,1.62,0.1288323684299527,0.4636318263566493,1.3847575125971932,0.9110661950480041,False,True,False,False,False,False,False,True,False,False,False,False,False,False
SHIP-10126,2025-04-11,Delhi,Coimbatore,Industrial Equipment,409,40410.47,379,551.29,3,2,Early,0,7193,10000,1.34,-0.9900981273294791,0.17290987891645337,-1.303440227386958,0.13087417887822134,False,False,True,False,False,False,False,False,True,False,False,True,False,False
SHIP-10127,2025-05-11,Mumbai,Surat,Automotive Parts,280,21399.94,1516,990.59,9,9,On-Time,0,11022,12000,1.49,-0.16881499624208127,0.38629670872794875,0.676145802640231,0.7054067710965135,False,True,False,False,False,False,False,False,False,False,True,False,False,False
SHIP-10128,2025-09-14,Delhi,Kochi,Apparel,258,61262.27,214,365.7,2,3,Delayed,1,8537,10000,1.74,-1.3370636094567498,0.08276086515657312,-1.5907152449370778,0.04749873673572511,False,False,True,False,True,False,False,False,True,False,False,False,False,True
SHIP-10129,2025-01-05,Nagpur,Patna,Consumer Goods,276,51248.05,1268,1150.85,7,7,On-Time,0,2721,6000,1.69,0.1307953715887092,0.46414185633912614,0.24436274595883892,0.5800909550277918,False,False,True,False,True,False,False,False,False,False,False,True,False,False
SHIP-10130,2025-08-06,Nagpur,Kochi,Industrial Equipment,202,13458.31,160,286.37,3,3,On-Time,0,2842,6000,1.72,-1.4853731719178547,0.044226885623347714,-1.6847325234080262,0.020212228398180897,False,False,True,False,False,False,False,False,False,False,False,False,False,True
SHIP-10131,2025-09-12,Delhi,Coimbatore,Electronics,344,41463.9,2034,2254.0225000000005,6,6,On-Time,0,7367,10000,1.38,2.193205945068137,1.0000000000000002,1.5780152516763646,0.9671551288529562,True,False,False,False,False,False,False,False,True,False,False,True,False,False
SHIP-10132,2025-12-25,Kolkata,Bhopal,Consumer Goods,227,45891.72,373,449.62,3,5,Delayed,2,5582,7500,1.62,-1.1801729189016523,0.12352440432748295,-1.313886591661508,0.1278423446184942,False,False,True,False,False,False,False,True,False,False,False,False,False,True
SHIP-10133,2025-10-10,Nagpur,Jaipur,Apparel,124,17801.42,126,224.42,2,2,On-Time,0,5176,6000,1.52,-1.601190358284493,0.01413511665721491,-1.7439285876304749,0.0030318342597271328,False,False,True,False,False,False,False,False,False,False,False,True,False,False
SHIP-10134,2025-07-26,Delhi,Lucknow,Apparel,77,12915.88,1614,940.85,10,13,Delayed,3,7456,10000,1.2,-0.26180526016260747,0.36213585984376073,0.846769752457878,0.7549267306720566,False,True,False,False,False,False,True,False,True,False,False,False,True,False
SHIP-10135,2025-01-15,Bengaluru,Surat,Electronics,308,59177.74,847,1424.99,3,4,Delayed,1,4734,8500,1.64,0.6433074534377856,0.5973033986212188,-0.4886238139720728,0.3673572511369379,True,False,False,False,True,False,False,False,False,True,False,True,False,False
SHIP-10136,2025-12-12,Nagpur,Indore,Perishables,334,53831.5,1654,2254.0225000000005,5,5,On-Time,0,4021,6000,1.56,2.193205945068137,1.0000000000000002,0.9164121809548768,0.7751389590702376,True,False,False,False,True,False,False,False,False,False,False,False,False,False
SHIP-10137,2025-02-11,Delhi,Indore,Apparel,406,57618.97,1724,1143.06,11,13,Delayed,2,8302,10000,1.27,0.11623175767755327,0.4603579196119885,1.0382864308246245,0.8105103587670541,False,True,False,True,False,False,False,False,True,False,False,True,False,False
SHIP-10138,2025-06-28,Bengaluru,Indore,Consumer Goods,403,77037.22,188,382.84,2,2,On-Time,0,7511,8500,1.2,-1.3050199197985712,0.09108649744195672,-1.635982823460127,0.034360788276907535,False,False,True,False,False,False,False,False,False,True,False,True,False,False
SHIP-10139,2025-03-04,Mumbai,Kanpur,Perishables,84,15622.09,1224,1047.04,7,6,Early,0,6736,12000,1.65,-0.06328020737369168,0.41371689207158385,0.1677560746121403,0.5578575037897929,False,False,True,False,False,False,False,False,False,False,True,False,False,True
SHIP-10140,2025-12-18,Nagpur,Indore,Consumer Goods,112,18258.24,661,646.25,5,6,Delayed,1,4221,6000,1.2,-0.8125678607051692,0.21903601904597675,-0.8124611064831169,0.2733703890853967,False,False,True,False,True,False,False,False,False,False,False,False,True,False
SHIP-10141,2025-08-19,Nagpur,Lucknow,Perishables,306,30462.46,1728,2254.0225000000005,5,5,On-Time,0,3148,6000,1.2,2.193205945068137,1.0000000000000002,1.0452506736743243,0.8125315816068722,True,False,False,False,False,False,False,False,False,False,False,True,False,False
SHIP-10142,2025-08-29,Nagpur,Jaipur,Apparel,187,20638.41,1405,898.38,9,10,Delayed,1,4101,6000,1.41,-0.3412040641172667,0.3415063614096742,0.48288806356105957,0.6493178372915615,False,True,False,False,True,False,False,False,False,False,False,True,False,False
SHIP-10143,2025-02-21,Mumbai,Indore,Electronics,224,54443.89,208,330.12,3,4,Delayed,1,5908,12000,1.23,-1.4035813736363303,0.06547813489321551,-1.6011616092116276,0.04446690247599799,False,False,True,False,True,False,False,False,False,False,True,True,False,False
SHIP-10144,2025-04-06,Nagpur,Kochi,Industrial Equipment,324,13417.06,2058,1291.74,13,15,Delayed,2,5355,6000,1.7,0.39419300495748577,0.5325781651307073,1.6198007087745638,0.9792824658918647,False,True,False,True,False,False,False,False,False,False,False,True,False,False
SHIP-10145,2025-08-10,Kolkata,Kochi,Apparel,48,3748.74,1351,770.92,9,9,On-Time,0,5624,7500,1.43,-0.5794939523221375,0.27959357896539194,0.3888707850901113,0.6220313289540172,False,True,False,False,False,False,False,True,False,False,False,True,False,False
SHIP-10146,2025-08-19,Mumbai,Kanpur,Industrial Equipment,268,35031.46,332,435.66,3,3,On-Time,0,10217,12000,1.49,-1.2062715132790254,0.11674343427474342,-1.3852700808709315,0.10712481051035877,False,False,True,False,False,False,False,False,False,False,True,False,False,True
SHIP-10147,2025-08-25,Kolkata,Lucknow,Perishables,213,45077.5,953,901.13,6,6,On-Time,0,6893,7500,1.71,-0.33606286536814234,0.34284215422092307,-0.30407137845502613,0.42091965639211726,False,False,True,False,True,False,False,True,False,False,False,True,False,False
SHIP-10148,2025-05-23,Delhi,Jaipur,Industrial Equipment,16,855.42,385,369.68,3,5,Delayed,2,5358,10000,1.47,-1.3296228927216533,0.08469412166158051,-1.2929938631124083,0.13390601313794845,False,False,True,True,False,False,False,False,True,False,False,True,False,False
SHIP-10149,2025-06-20,Bengaluru,Surat,Apparel,58,4644.89,1031,896.71,6,8,Delayed,2,6598,8500,1.36,-0.34432617390309855,0.34069517086611584,-0.1682686428858786,0.46033350176857,False,False,True,True,False,False,False,False,False,True,False,False,False,False
SHIP-10150,2025-01-29,Delhi,Coimbatore,Automotive Parts,35,1066.19,412,394.92,4,4,On-Time,0,8668,10000,1.63,-1.282436035838781,0.09695427095464253,-1.245985223876934,0.14754926730672058,False,False,True,False,False,True,False,False,True,False,False,False,False,True
SHIP-10151,2025-02-05,Delhi,Jaipur,Apparel,170,30754.11,1350,846.0,8,9,Delayed,1,7206,10000,1.42,-0.4391298788369523,0.3160631514266874,0.38712972437768634,0.6215260232440627,False,True,False,False,False,False,False,False,True,False,False,True,False,False
SHIP-10152,2025-01-13,Delhi,Coimbatore,Consumer Goods,366,25978.39,452,890.53,3,3,On-Time,0,7506,10000,1.34,-0.3558798496374946,0.33769328011210936,-1.1763427953799352,0.16776149570490148,True,False,False,False,False,False,False,False,True,False,False,True,False,False
SHIP-10153,2025-06-09,Bengaluru,Bhopal,Automotive Parts,185,19672.63,1220,1081.58,7,7,On-Time,0,5453,8500,1.58,0.0012932489153105612,0.4304944497808691,0.1607918317624404,0.5558362809499748,False,False,True,False,False,False,False,False,False,True,False,False,False,True
SHIP-10154,2025-11-23,Mumbai,Coimbatore,Electronics,88,10495.75,1431,875.38,10,10,On-Time,0,9205,12000,1.63,-0.3842031809281252,0.33033427607922944,0.5281556420841087,0.662455785750379,False,True,False,False,False,False,False,False,False,False,True,True,False,False
SHIP-10155,2025-07-06,Kolkata,Patna,Industrial Equipment,11,2469.05,1124,919.93,6,9,Delayed,3,4769,7500,1.63,-0.3009157611923102,0.3519741196214605,-0.006349996630356539,0.5073269327943406,False,False,True,False,False,False,True,True,False,False,False,False,False,True
SHIP-10156,2025-08-31,Delhi,Kochi,Automotive Parts,392,43771.75,166,473.54,3,5,Delayed,2,6740,10000,1.74,-1.1354538374183596,0.13514337307114554,-1.6742861591334763,0.023244062657908036,True,False,False,False,False,True,False,False,True,False,False,True,False,False
SHIP-10157,2025-03-27,Mumbai,Lucknow,Industrial Equipment,425,20879.35,741,826.81,4,5,Delayed,1,5980,12000,1.62,-0.47500609847175135,0.30674174631837275,-0.6731762494891195,0.3137948458817585,False,False,True,False,False,False,False,False,False,False,True,False,False,True
SHIP-10158,2025-10-11,Bengaluru,Chandigarh,Apparel,141,19488.18,1343,837.09,9,9,On-Time,0,3856,8500,1.61,-0.4557873627841153,0.3117351827182412,0.37494229939071155,0.6179888832743811,False,True,False,False,False,False,False,False,False,True,False,True,False,False
SHIP-10159,2025-03-07,Kolkata,Kanpur,Industrial Equipment,285,68769.11,546,624.58,5,5,On-Time,0,3569,7500,1.66,-0.8530805068482693,0.20850997169333596,-1.0126830884119882,0.21526023244062661,False,False,True,False,False,False,False,True,False,False,False,False,False,True
SHIP-10160,2025-06-19,Mumbai,Patna,Consumer Goods,126,19883.57,329,369.07,4,4,On-Time,0,6485,12000,1.15,-1.3307633040805504,0.0843978185289035,-1.3904932630082063,0.1056088933804952,False,False,True,True,False,False,False,False,False,False,True,False,False,False
SHIP-10161,2025-02-14,Bengaluru,Coimbatore,Automotive Parts,173,42574.61,1007,904.99,7,7,On-Time,0,5649,8500,1.37,-0.3288464918511895,0.34471712158507595,-0.21005409998407784,0.44820616472966146,False,False,True,False,False,False,False,False,False,True,False,False,False,True
SHIP-10162,2025-03-03,Nagpur,Indore,Electronics,297,63160.08,1563,2254.0225000000005,4,6,Delayed,2,2759,6000,1.59,2.193205945068137,1.0000000000000002,0.7579756561242046,0.7291561394643761,False,False,False,False,False,False,False,False,False,False,False,True,False,False
SHIP-10163,2025-05-14,Bengaluru,Lucknow,Electronics,37,867.72,273,295.2,4,3,Early,0,4447,8500,1.51,-1.4688652501161206,0.04851599490455759,-1.4879926629040046,0.07731177362304195,False,False,True,False,False,False,False,False,False,True,False,True,False,False
SHIP-10164,2025-10-11,Delhi,Patna,Consumer Goods,342,58045.58,1665,1467.81,8,8,On-Time,0,8172,10000,1.26,0.7233605917786969,0.6181029070494644,0.9355638487915513,0.7806973218797373,False,False,True,False,False,False,False,False,True,False,False,True,False,False
SHIP-10165,2025-01-28,Delhi,Kanpur,Apparel,10,823.9,534,477.95,4,7,Delayed,3,8082,10000,1.45,-1.1272092241515816,0.13728549899754816,-1.0335758169610878,0.20919656392117233,False,False,True,False,False,False,True,False,True,False,False,True,False,False
SHIP-10166,2025-04-18,Nagpur,Kochi,Apparel,197,28862.46,1496,1276.24,8,8,On-Time,0,4927,6000,1.35,0.36521533928060285,0.5250491511036685,0.6413245883917317,0.695300656897423,False,False,True,False,False,False,False,False,False,False,False,True,False,False
SHIP-10167,2025-02-13,Delhi,Lucknow,Automotive Parts,65,5242.0,1300,1095.09,8,9,Delayed,1,8831,10000,1.49,0.026550556224645264,0.43705683555540426,0.3000766887564379,0.5962607377463366,False,False,True,False,False,False,False,False,True,False,False,False,False,False
